اسم المشروع,القطاع,رأس المال,تكلفة المبيعات,الإيرادات,التكلفة التشغيلية الشهرية,سعر المنتج او الخدمة,الطاقة الإنتاجية الشهرية,هامش الربح,نوع العميل,السوق المستهدف,قنوات التوزيع,حجم الطلب,عدد المنافسين,طرق التسويق,عدد العمال,نوع المعدات,الموقع,فترة الاسترداد,النتيجة_رقم,رأس المال_Scaled,الإيرادات_Scaled,تكلفة المبيعات_Scaled,نوع المشروع الدقيق_Encoded,Log_رأس_المال,Log_رأس_المال_Scaled,عدد العمال_Scaled,حجم الطلب_Scaled,عدد المنافسين_Scaled,Target_الجدوى,Target_فترة_الاسترداد
دورات لغات 638,تعليم,1506000,126000,223000,36000,16000,286,0.2735,خريجون,طلاب الجامعات,هجين,متوسط,9,شراكات مدارس,4,سبورة ذكية,صنعاء,25,0,0.103374,0.088919,0.106971,4,14.224968,0.322916,0.214286,0.0,0.238095,0,25
مركز تدريبي 639,تعليم,3517000,269000,498000,145000,16000,196,0.1687,طلاب,طلاب الجامعات,هجين,متوسط,11,شراكات مدارس,7,حاسوب,صنعاء,42,0,0.343982,0.277018,0.278846,7,15.073119,0.644137,0.428571,0.0,0.333333,0,42
مركز تدريب رقمي 640,تقنية,4895000,443000,855000,135000,42000,167,0.324,موظفون,الأحياء التجارية,مباشر,مرتفع,17,سوشيال ميديا,7,أجهزة شبكات,صنعاء,18,1,0.508854,0.521204,0.487981,2,15.403725,0.769348,0.428571,1.0,0.619048,1,18
متجر مستلزمات 641,تجارة,1145000,75000,151000,34000,34000,2269,0.2781,طلاب,محلي,توصيل,مرتفع,16,سوشيال ميديا,10,نقاط بيع,صنعاء,27,0,0.060182,0.039672,0.045673,3,13.950916,0.219123,0.642857,1.0,0.571429,0,27
خدمة تقنية 642,تقنية,2252000,176000,307000,71000,19000,587,0.1954,موظفون,الأحياء التجارية,تطبيقات المراسلة,مرتفع,8,إحالات,6,حاسوب,صنعاء,38,0,0.19263,0.146375,0.167067,0,14.62733,0.475303,0.357143,1.0,0.190476,0,38
صيدلية متخصصة 643,صحة,7130000,551000,1020000,257000,27000,61,0.2078,عائلات,قرب المستشفيات,حجز هاتفي,مرتفع,10,تعاون أطباء,7,حاسوب,صنعاء,34,0,0.776262,0.634063,0.617788,10,15.779822,0.911788,0.428571,1.0,0.285714,0,34
خدمة لوجستية 644,خدمات,1868000,145000,320000,57000,13000,127,0.3688,طلاب,قرب الجامعات,مباشر,متوسط,9,سوشيال ميديا,2,معدات خدمية,صنعاء,16,1,0.146686,0.155267,0.129808,1,14.440379,0.404499,0.071429,0.0,0.238095,1,16
بوفيه 645,تجارة,6441000,359000,854000,296000,13000,2382,0.233,عائلات,أحياء سكنية,اونلاين,متوسط,23,سوشيال ميديا,7,ثلاجات,صنعاء,32,0,0.693826,0.52052,0.387019,8,15.678195,0.873299,0.428571,0.0,0.904762,0,32
مركز تدريب رقمي 646,تقنية,6391000,488000,851000,173000,47000,590,0.2233,طلاب,الأحياء التجارية,تطبيقات المراسلة,مرتفع,15,إحالات,2,سيرفر بسيط,صنعاء,34,0,0.687844,0.518468,0.542067,2,15.670401,0.870347,0.071429,1.0,0.52381,0,34
منصة تعليم 647,تعليم,4006000,316000,633000,211000,18000,166,0.1675,أولياء أمور,طلاب الجامعات,اونلاين,مرتفع,12,محتوى تعليمي,5,حاسوب,صنعاء,38,0,0.402489,0.369357,0.335337,11,15.203304,0.693443,0.285714,1.0,0.380952,0,38
عيادة مصغرة 648,صحة,4265000,310000,743000,116000,75000,123,0.4266,عائلات,قرب المستشفيات,حجز هاتفي,مرتفع,10,توعية صحية,5,معدات تعقيم,صنعاء,13,1,0.433477,0.444596,0.328125,6,15.265953,0.71717,0.285714,1.0,0.285714,1,13
بوفيه 649,تجارة,5478000,383000,883000,141000,10000,2300,0.4066,موظفون,محلي,اونلاين,متوسط,24,لافتات,8,نقاط بيع,صنعاء,15,1,0.578607,0.540356,0.415865,8,15.516251,0.811965,0.5,0.0,0.952381,1,15
صيدلية متخصصة 650,صحة,4380000,223000,555000,233000,21000,337,0.1784,طلاب,محلي,مباشر,مرتفع,7,توعية صحية,3,حاسوب,صنعاء,44,0,0.447236,0.316005,0.223558,10,15.29256,0.727246,0.142857,1.0,0.142857,0,44
مركز تدريبي 651,تعليم,3940000,210000,493000,199000,34000,209,0.1704,خريجون,محلي,اونلاين,متوسط,10,شراكات مدارس,9,حاسوب,صنعاء,47,0,0.394592,0.273598,0.207933,7,15.186692,0.687151,0.571429,0.0,0.285714,0,47
خدمة تقنية 652,تقنية,6397000,366000,807000,259000,40000,121,0.2255,موظفون,محلي,مباشر,متوسط,9,إحالات,8,سيرفر بسيط,صنعاء,35,0,0.688562,0.488372,0.395433,0,15.67134,0.870703,0.5,0.0,0.238095,0,35
صيدلية متخصصة 653,صحة,6651000,609000,1083000,264000,28000,404,0.1939,موظفون,محلي,حجز هاتفي,متوسط,7,توعية صحية,4,أجهزة طبية,صنعاء,32,0,0.718952,0.677155,0.6875,10,15.710278,0.88545,0.214286,0.0,0.142857,0,32
بقالة تخصصية 654,تجارة,1897000,146000,288000,89000,31000,1812,0.184,عائلات,أحياء سكنية,توصيل,متوسط,19,عروض أسبوعية,4,ثلاجات,صنعاء,36,0,0.150156,0.133379,0.13101,12,14.455785,0.410333,0.214286,0.0,0.714286,0,36
مركز تدريب رقمي 655,تقنية,6170000,610000,1059000,315000,34000,307,0.1265,موظفون,محلي,اونلاين,مرتفع,15,إحالات,3,سيرفر بسيط,صنعاء,46,0,0.661402,0.660739,0.688702,2,15.63521,0.857019,0.142857,1.0,0.52381,0,46
دورات لغات 656,تعليم,1250000,74000,174000,63000,18000,258,0.2126,خريجون,طلاب المدارس,مباشر,مرتفع,13,شراكات مدارس,7,سبورة ذكية,صنعاء,34,0,0.072745,0.055404,0.044471,4,14.038655,0.252353,0.428571,1.0,0.428571,0,34
عيادة مصغرة 657,صحة,5620000,418000,856000,233000,41000,269,0.2395,طلاب,قرب المستشفيات,مباشر,مرتفع,8,تعاون أطباء,6,أجهزة طبية,صنعاء,27,0,0.595597,0.521888,0.457933,6,15.541842,0.821658,0.357143,1.0,0.190476,0,27
دورات لغات 658,تعليم,711000,52000,128000,30000,37000,105,0.3594,طلاب,طلاب المدارس,اونلاين,مرتفع,9,محتوى تعليمي,4,حاسوب,صنعاء,15,1,0.008256,0.02394,0.018029,4,13.474429,0.038662,0.214286,1.0,0.238095,1,15
بقالة تخصصية 659,تجارة,2080000,149000,278000,51000,14000,358,0.2806,موظفون,محلي,اونلاين,مرتفع,24,عروض أسبوعية,4,رفوف,صنعاء,27,0,0.172051,0.126539,0.134615,12,14.547879,0.445212,0.214286,1.0,0.952381,0,27
خدمة لوجستية 660,خدمات,4865000,276000,593000,113000,6000,763,0.344,عائلات,الأحياء النشطة,مباشر,مرتفع,11,توصيات العملاء,2,معدات متنقلة,صنعاء,24,1,0.505264,0.341997,0.28726,1,15.397577,0.76702,0.071429,1.0,0.333333,1,24
دورات لغات 661,تعليم,2487000,195000,406000,114000,17000,145,0.2389,طلاب,محلي,مباشر,متوسط,15,محتوى تعليمي,2,أجهزة عرض,صنعاء,26,0,0.220747,0.21409,0.189904,4,14.726588,0.512895,0.071429,0.0,0.52381,0,26
صيدلية متخصصة 662,صحة,5656000,543000,960000,227000,28000,395,0.1979,موظفون,محلي,اونلاين,متوسط,7,توعية صحية,14,معدات تعقيم,صنعاء,30,0,0.599904,0.593023,0.608173,10,15.548228,0.824076,0.928571,0.0,0.142857,0,30
مركز تدريب رقمي 663,تقنية,2579000,181000,338000,109000,20000,452,0.142,موظفون,طلاب الجامعات,اونلاين,مرتفع,12,سوشيال ميديا,8,سيرفر بسيط,صنعاء,54,0,0.231754,0.167579,0.173077,2,14.762913,0.526652,0.5,1.0,0.380952,0,54
عيادة مصغرة 664,صحة,2960000,155000,374000,131000,12000,162,0.2353,طلاب,محلي,حجز هاتفي,متوسط,9,توعية صحية,8,حاسوب,صنعاء,34,0,0.277339,0.192202,0.141827,6,14.9007,0.578837,0.5,0.0,0.238095,0,34
متجر إلكتروني 665,تقنية,2714000,171000,340000,59000,44000,143,0.3235,موظفون,طلاب الجامعات,مباشر,متوسط,7,إحالات,8,حاسوب,صنعاء,25,0,0.247906,0.168947,0.161058,5,14.813934,0.545976,0.5,0.0,0.142857,0,25
عيادة مصغرة 666,صحة,6943000,652000,1239000,166000,82000,241,0.3398,عائلات,قرب المستشفيات,حجز هاتفي,مرتفع,9,سمعة وجودة,9,حاسوب,صنعاء,16,1,0.753888,0.783858,0.739183,6,15.753245,0.901723,0.571429,1.0,0.238095,1,16
منصة تعليم 667,تعليم,1313000,87000,211000,59000,36000,419,0.3081,طلاب,محلي,هجين,مرتفع,12,شراكات مدارس,5,حاسوب,صنعاء,20,1,0.080282,0.080711,0.060096,11,14.087826,0.270975,0.285714,1.0,0.380952,1,20
خدمة لوجستية 668,خدمات,5158000,392000,725000,173000,33000,852,0.2207,شركات صغيرة,قرب الجامعات,مباشر,مرتفع,6,عروض باقات,6,معدات متنقلة,صنعاء,32,0,0.540321,0.432285,0.426683,1,15.45606,0.789169,0.357143,1.0,0.095238,0,32
خدمة تقنية 669,تقنية,7235000,645000,1114000,173000,24000,538,0.2657,طلاب,طلاب الجامعات,اونلاين,مرتفع,13,عروض افتتاح,2,سيرفر بسيط,صنعاء,24,1,0.788825,0.698358,0.730769,0,15.794441,0.917325,0.071429,1.0,0.428571,1,24
دورات لغات 670,تعليم,1314000,84000,180000,31000,31000,274,0.3611,أولياء أمور,محلي,مباشر,مرتفع,16,محتوى تعليمي,4,حاسوب,صنعاء,20,1,0.080402,0.059508,0.05649,4,14.088587,0.271264,0.214286,1.0,0.571429,1,20
متجر إلكتروني 671,تقنية,3490000,227000,479000,156000,23000,296,0.2004,موظفون,محلي,تطبيقات المراسلة,مرتفع,16,عروض افتتاح,7,أجهزة شبكات,صنعاء,36,0,0.340751,0.264022,0.228365,5,15.065413,0.641219,0.428571,1.0,0.571429,0,36
دورات لغات 672,تعليم,4034000,295000,724000,238000,32000,183,0.2638,طلاب,طلاب المدارس,اونلاين,متوسط,14,محتوى تعليمي,2,حاسوب,صنعاء,21,1,0.405839,0.431601,0.310096,4,15.210269,0.696081,0.071429,0.0,0.47619,1,21
متجر إلكتروني 673,تقنية,2605000,234000,449000,88000,54000,552,0.2829,شركات صغيرة,محلي,مباشر,متوسط,12,عروض افتتاح,5,حاسوب,صنعاء,21,1,0.234865,0.243502,0.236779,5,14.772944,0.530451,0.285714,0.0,0.380952,1,21
مركز تدريبي 674,تعليم,945000,68000,133000,27000,12000,271,0.2857,طلاب,محلي,مباشر,مرتفع,11,إعلانات محلية,9,حاسوب,صنعاء,25,0,0.036253,0.02736,0.03726,7,13.758941,0.146416,0.571429,1.0,0.333333,0,25
خدمة صيانة 675,خدمات,4394000,297000,544000,227000,15000,261,0.0368,عائلات,قرب الجامعات,اونلاين,مرتفع,5,توصيات العملاء,8,معدات خدمية,صنعاء,220,0,0.448911,0.308482,0.3125,1,15.295751,0.728455,0.5,1.0,0.047619,0,220
بوفيه 676,تجارة,1288000,84000,186000,62000,19000,1773,0.2151,عائلات,أحياء سكنية,توصيل,مرتفع,12,سوشيال ميديا,8,رفوف,صنعاء,32,0,0.077291,0.063611,0.05649,8,14.068602,0.263695,0.5,1.0,0.380952,0,32
منصة تعليم 677,تعليم,4279000,316000,637000,220000,19000,371,0.1586,خريجون,طلاب الجامعات,مباشر,متوسط,9,شراكات مدارس,8,حاسوب,صنعاء,42,0,0.435152,0.372093,0.335337,11,15.26923,0.718411,0.5,0.0,0.238095,0,42
خدمة لوجستية 678,خدمات,1309000,115000,209000,65000,6000,816,0.1388,عائلات,محلي,واتساب,مرتفع,19,سوشيال ميديا,6,حاسوب,صنعاء,45,0,0.079804,0.079343,0.09375,1,14.084775,0.26982,0.357143,1.0,0.714286,0,45
متجر إلكتروني 679,تقنية,7426000,727000,1311000,337000,73000,167,0.1884,موظفون,الأحياء التجارية,تطبيقات المراسلة,مرتفع,9,سوشيال ميديا,7,أجهزة شبكات,صنعاء,30,0,0.811677,0.833105,0.829327,5,15.820498,0.927194,0.428571,1.0,0.238095,0,30
بقالة تخصصية 680,تجارة,2849000,290000,505000,123000,14000,1100,0.1822,عائلات,قرب الجامعات,توصيل,متوسط,13,عروض أسبوعية,2,ثلاجات,صنعاء,31,0,0.264058,0.281806,0.304087,12,14.862479,0.564361,0.071429,0.0,0.428571,0,31
مختبر تحاليل 681,صحة,4138000,335000,702000,244000,19000,123,0.1752,طلاب,محلي,اونلاين,متوسط,8,سمعة وجودة,8,معدات تعقيم,صنعاء,34,0,0.418282,0.416553,0.358173,9,15.235723,0.705721,0.5,0.0,0.190476,0,34
صيدلية متخصصة 682,صحة,6256000,577000,1014000,352000,90000,350,0.0838,طلاب,أحياء مكتظة,مباشر,مرتفع,5,سمعة وجودة,4,حاسوب,صنعاء,74,0,0.671692,0.629959,0.649038,10,15.649052,0.862261,0.214286,1.0,0.047619,0,74
خدمة طباعة 683,خدمات,1089000,81000,160000,23000,43000,262,0.35,طلاب,محلي,اونلاين,مرتفع,17,عروض باقات,5,حاسوب,صنعاء,19,1,0.053482,0.045828,0.052885,1,13.900771,0.200132,0.285714,1.0,0.619048,1,19
مختبر تحاليل 684,صحة,8310000,714000,1319000,298000,73000,243,0.2328,موظفون,أحياء مكتظة,اونلاين,مرتفع,7,توعية صحية,8,أجهزة طبية,صنعاء,27,0,0.917444,0.838577,0.813702,9,15.93297,0.96979,0.5,1.0,0.142857,0,27
مركز تدريب رقمي 685,تقنية,1298000,79000,168000,68000,59000,272,0.125,موظفون,محلي,تطبيقات المراسلة,مرتفع,8,عروض افتتاح,8,حاسوب,صنعاء,62,0,0.078488,0.0513,0.050481,2,14.076336,0.266624,0.5,1.0,0.190476,0,62
عيادة مصغرة 686,صحة,7714000,654000,1297000,194000,41000,322,0.3462,عائلات,أحياء مكتظة,مباشر,متوسط,8,توعية صحية,13,حاسوب,صنعاء,17,1,0.846135,0.823529,0.741587,6,15.858548,0.941604,0.857143,0.0,0.190476,1,17
خدمة صيانة 687,خدمات,1180000,86000,182000,60000,43000,219,0.1978,طلاب,قرب الجامعات,مباشر,متوسط,10,توصيات العملاء,5,معدات متنقلة,صنعاء,33,0,0.064369,0.060876,0.058894,1,13.981026,0.230527,0.285714,0.0,0.285714,0,33
متجر إلكتروني 688,تقنية,5094000,447000,777000,218000,60000,183,0.1441,موظفون,محلي,اونلاين,مرتفع,11,إحالات,2,حاسوب,صنعاء,45,0,0.532663,0.467852,0.492788,5,15.443574,0.784441,0.071429,1.0,0.333333,0,45
متجر مستلزمات 689,تجارة,3898000,284000,525000,201000,24000,905,0.0762,موظفون,قرب الجامعات,محل,مرتفع,24,لافتات,6,ثلاجات,صنعاء,97,0,0.389567,0.295486,0.296875,3,15.175974,0.683092,0.357143,1.0,0.952381,0,97
خدمة تقنية 690,تقنية,1875000,144000,257000,44000,66000,558,0.2685,طلاب,طلاب الجامعات,اونلاين,متوسط,8,عروض افتتاح,5,أجهزة شبكات,صنعاء,27,0,0.147523,0.112175,0.128606,0,14.44412,0.405915,0.285714,0.0,0.190476,0,27
بقالة تخصصية 691,تجارة,4749000,309000,677000,268000,8000,322,0.1477,موظفون,محلي,محل,مرتفع,11,سوشيال ميديا,4,ثلاجات,صنعاء,47,0,0.491385,0.399453,0.326923,12,15.373445,0.75788,0.214286,1.0,0.333333,0,47
خدمة صيانة 692,خدمات,3540000,210000,426000,107000,14000,114,0.2559,طلاب,محلي,اونلاين,مرتفع,5,عروض باقات,2,معدات خدمية,صنعاء,32,0,0.346734,0.22777,0.207933,1,15.079638,0.646606,0.071429,1.0,0.047619,0,32
منصة تعليم 693,تعليم,1227000,80000,153000,31000,23000,480,0.2745,أولياء أمور,طلاب المدارس,هجين,مرتفع,9,إعلانات محلية,6,أجهزة عرض,صنعاء,29,0,0.069993,0.04104,0.051683,11,14.020084,0.245319,0.357143,1.0,0.238095,0,29
مختبر تحاليل 694,صحة,8418000,495000,1136000,453000,32000,201,0.1655,موظفون,محلي,مباشر,مرتفع,10,تعاون أطباء,14,معدات تعقيم,صنعاء,45,0,0.930366,0.713406,0.550481,9,15.945883,0.974681,0.928571,1.0,0.285714,0,45
مختبر تحاليل 695,صحة,4678000,422000,771000,210000,41000,132,0.1803,عائلات,أحياء مكتظة,مباشر,مرتفع,8,توعية صحية,12,حاسوب,صنعاء,34,0,0.482891,0.463748,0.46274,9,15.358381,0.752175,0.785714,1.0,0.190476,0,34
خدمة لوجستية 696,خدمات,2608000,227000,407000,151000,21000,114,0.0713,طلاب,قرب الجامعات,مباشر,متوسط,8,عروض باقات,9,معدات خدمية,صنعاء,90,0,0.235224,0.214774,0.228365,1,14.774095,0.530887,0.571429,0.0,0.190476,0,90
منصة تعليم 697,تعليم,2113000,149000,352000,69000,31000,170,0.3807,طلاب,محلي,مباشر,متوسط,11,إعلانات محلية,2,أجهزة عرض,صنعاء,16,1,0.175999,0.177155,0.134615,11,14.56362,0.451174,0.071429,0.0,0.333333,1,16
بقالة تخصصية 698,تجارة,3853000,219000,486000,171000,21000,1722,0.1975,طلاب,محلي,محل,مرتفع,20,لافتات,3,ثلاجات,صنعاء,40,0,0.384183,0.26881,0.21875,12,15.164363,0.678694,0.142857,1.0,0.761905,0,40
متجر إلكتروني 699,تقنية,7439000,457000,1081000,200000,50000,233,0.3922,شركات صغيرة,محلي,مباشر,متوسط,6,عروض افتتاح,4,حاسوب,صنعاء,18,1,0.813233,0.675787,0.504808,5,15.822247,0.927856,0.214286,0.0,0.095238,1,18
متجر إلكتروني 700,تقنية,6844000,488000,1198000,313000,43000,518,0.3314,موظفون,طلاب الجامعات,مباشر,متوسط,11,سوشيال ميديا,2,أجهزة شبكات,صنعاء,17,1,0.742044,0.755814,0.542067,5,15.738883,0.896283,0.071429,0.0,0.333333,1,17
عيادة مصغرة 701,صحة,6092000,460000,875000,233000,87000,104,0.208,عائلات,محلي,مباشر,مرتفع,8,توعية صحية,13,أجهزة طبية,صنعاء,33,0,0.65207,0.534884,0.508413,6,15.622487,0.852201,0.857143,1.0,0.190476,0,33
دورات لغات 702,تعليم,3973000,286000,649000,93000,34000,306,0.416,طلاب,طلاب المدارس,مباشر,مرتفع,5,محتوى تعليمي,7,سبورة ذكية,صنعاء,15,1,0.39854,0.380301,0.299279,4,15.195032,0.69031,0.428571,1.0,0.047619,1,15
مركز تدريب رقمي 703,تقنية,2861000,250000,461000,101000,25000,186,0.2386,طلاب,الأحياء التجارية,مباشر,متوسط,12,إحالات,7,سيرفر بسيط,صنعاء,26,0,0.265494,0.25171,0.25601,2,14.866682,0.565953,0.428571,0.0,0.380952,0,26
خدمة تقنية 704,تقنية,4487000,293000,603000,178000,34000,471,0.2189,موظفون,الأحياء التجارية,اونلاين,متوسط,9,عروض افتتاح,4,أجهزة شبكات,صنعاء,34,0,0.460038,0.348837,0.307692,0,15.316695,0.736387,0.214286,0.0,0.238095,0,34
متجر مستلزمات 705,تجارة,4792000,292000,597000,137000,17000,1147,0.2814,موظفون,قرب الجامعات,اونلاين,متوسط,16,سوشيال ميديا,5,ثلاجات,صنعاء,29,0,0.49653,0.344733,0.30649,3,15.382459,0.761294,0.285714,0.0,0.571429,0,29
